Startort,Destination,Distans_km,Kortid_min,Genererad_Text,Sitemap_Rad
Skellefteå,Skellefteå Landsbygd,12.3,10,Avståndet mellan Skellefteå och Skellefteå Landsbygd är 12.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå,Lycksele,109.8,78,Avståndet mellan Skellefteå och Lycksele är 109.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 78 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Skellefteå,Lycksele Landsbygd,120.1,85,Avståndet mellan Skellefteå och Lycksele Landsbygd är 120.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 85 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå,Vilhelmina,204.8,145,Avståndet mellan Skellefteå och Vilhelmina är 204.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 145 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Skellefteå,Vilhelmina Landsbygd,213.8,151,Avståndet mellan Skellefteå och Vilhelmina Landsbygd är 213.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 151 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå,Vännäs,110,78,Avståndet mellan Skellefteå och Vännäs är 110.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 78 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Skellefteå,Robertsfors,62.4,44,Avståndet mellan Skellefteå och Robertsfors är 62.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Umeå,113,80,Avståndet mellan Skellefteå Landsbygd och Umeå är 113.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Umeå Landsbygd,107.7,76,Avståndet mellan Skellefteå Landsbygd och Umeå Landsbygd är 107.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 76 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Skellefteå,12.3,10,Avståndet mellan Skellefteå Landsbygd och Skellefteå är 12.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Lycksele,101.7,72,Avståndet mellan Skellefteå Landsbygd och Lycksele är 101.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 72 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Lycksele Landsbygd,112.8,80,Avståndet mellan Skellefteå Landsbygd och Lycksele Landsbygd är 112.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Vilhelmina,195.6,138,Avståndet mellan Skellefteå Landsbygd och Vilhelmina är 195.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 138 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Vilhelmina Landsbygd,204.3,144,Avståndet mellan Skellefteå Landsbygd och Vilhelmina Landsbygd är 204.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 144 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Vännäs,112.1,79,Avståndet mellan Skellefteå Landsbygd och Vännäs är 112.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 79 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Skellefteå Landsbygd,Robertsfors,70,49,Avståndet mellan Skellefteå Landsbygd och Robertsfors är 70.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 49 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Skellefteå%20Landsbygd&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Lycksele,Umeå,115,81,Avståndet mellan Lycksele och Umeå är 115.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 81 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Lycksele,Umeå Landsbygd,102,72,Avståndet mellan Lycksele och Umeå Landsbygd är 102.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 72 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele,Skellefteå,109.8,78,Avståndet mellan Lycksele och Skellefteå är 109.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 78 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Lycksele,Skellefteå Landsbygd,101.7,72,Avståndet mellan Lycksele och Skellefteå Landsbygd är 101.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 72 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele,Lycksele Landsbygd,13.5,10,Avståndet mellan Lycksele och Lycksele Landsbygd är 13.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele,Vilhelmina,96.3,68,Avståndet mellan Lycksele och Vilhelmina är 96.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 68 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Lycksele,Vilhelmina Landsbygd,106.5,75,Avståndet mellan Lycksele och Vilhelmina Landsbygd är 106.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 75 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele,Vännäs,92.6,65,Avståndet mellan Lycksele och Vännäs är 92.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 65 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Lycksele,Robertsfors,113.7,80,Avståndet mellan Lycksele och Robertsfors är 113.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Umeå,113.7,80,Avståndet mellan Lycksele Landsbygd och Umeå är 113.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Umeå Landsbygd,100.4,71,Avståndet mellan Lycksele Landsbygd och Umeå Landsbygd är 100.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 71 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Skellefteå,120.1,85,Avståndet mellan Lycksele Landsbygd och Skellefteå är 120.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 85 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Skellefteå Landsbygd,112.8,80,Avståndet mellan Lycksele Landsbygd och Skellefteå Landsbygd är 112.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Lycksele,13.5,10,Avståndet mellan Lycksele Landsbygd och Lycksele är 13.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Vilhelmina,89.2,63,Avståndet mellan Lycksele Landsbygd och Vilhelmina är 89.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 63 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Vilhelmina Landsbygd,100.3,71,Avståndet mellan Lycksele Landsbygd och Vilhelmina Landsbygd är 100.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 71 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Vännäs,89.6,63,Avståndet mellan Lycksele Landsbygd och Vännäs är 89.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 63 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Lycksele Landsbygd,Robertsfors,118.1,83,Avståndet mellan Lycksele Landsbygd och Robertsfors är 118.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 83 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Lycksele%20Landsbygd&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Umeå,195.7,138,Avståndet mellan Vilhelmina och Umeå är 195.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 138 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Umeå Landsbygd,182.6,129,Avståndet mellan Vilhelmina och Umeå Landsbygd är 182.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 129 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Skellefteå,204.8,145,Avståndet mellan Vilhelmina och Skellefteå är 204.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 145 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Skellefteå Landsbygd,195.6,138,Avståndet mellan Vilhelmina och Skellefteå Landsbygd är 195.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 138 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Lycksele,96.3,68,Avståndet mellan Vilhelmina och Lycksele är 96.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 68 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Lycksele Landsbygd,89.2,63,Avståndet mellan Vilhelmina och Lycksele Landsbygd är 89.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 63 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Vilhelmina Landsbygd,13,10,Avståndet mellan Vilhelmina och Vilhelmina Landsbygd är 13.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Vännäs,169.5,120,Avståndet mellan Vilhelmina och Vännäs är 169.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 120 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Vilhelmina,Robertsfors,207,146,Avståndet mellan Vilhelmina och Robertsfors är 207.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 146 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Umeå,208.2,147,Avståndet mellan Vilhelmina Landsbygd och Umeå är 208.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 147 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Umeå Landsbygd,195,138,Avståndet mellan Vilhelmina Landsbygd och Umeå Landsbygd är 195.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 138 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Skellefteå,213.8,151,Avståndet mellan Vilhelmina Landsbygd och Skellefteå är 213.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 151 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Skellefteå Landsbygd,204.3,144,Avståndet mellan Vilhelmina Landsbygd och Skellefteå Landsbygd är 204.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 144 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Lycksele,106.5,75,Avståndet mellan Vilhelmina Landsbygd och Lycksele är 106.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 75 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Lycksele Landsbygd,100.3,71,Avståndet mellan Vilhelmina Landsbygd och Lycksele Landsbygd är 100.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 71 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Vilhelmina,13,10,Avståndet mellan Vilhelmina Landsbygd och Vilhelmina är 13.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Vännäs,182.1,129,Avståndet mellan Vilhelmina Landsbygd och Vännäs är 182.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 129 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
Vilhelmina Landsbygd,Robertsfors,218.4,154,Avståndet mellan Vilhelmina Landsbygd och Robertsfors är 218.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 154 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vilhelmina%20Landsbygd&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Vännäs,Umeå,26.5,19,Avståndet mellan Vännäs och Umeå är 26.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 19 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Vännäs,Umeå Landsbygd,14.4,10,Avståndet mellan Vännäs och Umeå Landsbygd är 14.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vännäs,Skellefteå,110,78,Avståndet mellan Vännäs och Skellefteå är 110.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 78 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Vännäs,Skellefteå Landsbygd,112.1,79,Avståndet mellan Vännäs och Skellefteå Landsbygd är 112.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 79 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vännäs,Lycksele,92.6,65,Avståndet mellan Vännäs och Lycksele är 92.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 65 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Vännäs,Lycksele Landsbygd,89.6,63,Avståndet mellan Vännäs och Lycksele Landsbygd är 89.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 63 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vännäs,Vilhelmina,169.5,120,Avståndet mellan Vännäs och Vilhelmina är 169.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 120 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
