Startort,Destination,Distans_km,Kortid_min,Genererad_Text,Sitemap_Rad
Simrishamn Landsbygd,Hörby,52.2,42,Avståndet mellan Simrishamn Landsbygd och Hörby är 52.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 42 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Hörby</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Skurup Landsbygd,50.7,41,Avståndet mellan Simrishamn Landsbygd och Skurup Landsbygd är 50.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 41 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Skurup%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Ystad,33.1,26,Avståndet mellan Simrishamn Landsbygd och Ystad är 33.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 26 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Ystad</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Kristianstad,54.3,43,Avståndet mellan Simrishamn Landsbygd och Kristianstad är 54.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 43 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Kristianstad</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Helsingborg,114.5,92,Avståndet mellan Simrishamn Landsbygd och Helsingborg är 114.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 92 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Helsingborg</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Malmö Landsbygd,75.5,60,Avståndet mellan Simrishamn Landsbygd och Malmö Landsbygd är 75.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 60 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Malmö%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Båstad,133.7,107,Avståndet mellan Simrishamn Landsbygd och Båstad är 133.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 107 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Båstad</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Ängelholm,118,94,Avståndet mellan Simrishamn Landsbygd och Ängelholm är 118.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 94 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Ängelholm</loc><changefreq>monthly</changefreq></url>
Simrishamn Landsbygd,Hässleholm Landsbygd,75,60,Avståndet mellan Simrishamn Landsbygd och Hässleholm Landsbygd är 75.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 60 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Simrishamn%20Landsbygd&amp;till=Hässleholm%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ängelholm,Hörby,65.9,53,Avståndet mellan Ängelholm och Hörby är 65.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 53 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Hörby</loc><changefreq>monthly</changefreq></url>
Ängelholm,Skurup Landsbygd,93.6,75,Avståndet mellan Ängelholm och Skurup Landsbygd är 93.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 75 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Skurup%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ängelholm,Ystad,108.3,87,Avståndet mellan Ängelholm och Ystad är 108.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 87 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Ystad</loc><changefreq>monthly</changefreq></url>
Ängelholm,Kristianstad,83.2,67,Avståndet mellan Ängelholm och Kristianstad är 83.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 67 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Kristianstad</loc><changefreq>monthly</changefreq></url>
Ängelholm,Helsingborg,24.2,19,Avståndet mellan Ängelholm och Helsingborg är 24.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 19 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Helsingborg</loc><changefreq>monthly</changefreq></url>
Ängelholm,Malmö Landsbygd,78.3,63,Avståndet mellan Ängelholm och Malmö Landsbygd är 78.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 63 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Malmö%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ängelholm,Båstad,21.2,17,Avståndet mellan Ängelholm och Båstad är 21.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 17 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Båstad</loc><changefreq>monthly</changefreq></url>
Ängelholm,Simrishamn Landsbygd,118,94,Avståndet mellan Ängelholm och Simrishamn Landsbygd är 118.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 94 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Simrishamn%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ängelholm,Hässleholm Landsbygd,55.7,45,Avståndet mellan Ängelholm och Hässleholm Landsbygd är 55.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 45 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ängelholm&amp;till=Hässleholm%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Hässleholm Landsbygd,Hörby,33.7,27,Avståndet mellan Hässleholm Landsbygd och Hörby är 33.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 27 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Hässleholm%20Landsbygd&amp;till=Hörby</loc><changefreq>monthly</changefreq></url>
