Startort,Destination,Distans_km,Kortid_min,Genererad_Text,Sitemap_Rad
Borlänge,Mora Landsbygd,91.9,74,Avståndet mellan Borlänge och Mora Landsbygd är 91.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 74 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Borlänge,Ludvika,39.6,32,Avståndet mellan Borlänge och Ludvika är 39.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 32 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Borlänge,Ludvika Landsbygd,52.8,42,Avståndet mellan Borlänge och Ludvika Landsbygd är 52.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 42 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Borlänge,Avesta,55.6,44,Avståndet mellan Borlänge och Avesta är 55.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Borlänge,Leksand,36.4,29,Avståndet mellan Borlänge och Leksand är 36.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 29 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Falun,20.8,17,Avståndet mellan Borlänge Landsbygd och Falun är 20.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 17 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Falun Landsbygd,29.4,24,Avståndet mellan Borlänge Landsbygd och Falun Landsbygd är 29.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 24 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Borlänge,9.6,10,Avståndet mellan Borlänge Landsbygd och Borlänge är 9.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Mora,85.3,68,Avståndet mellan Borlänge Landsbygd och Mora är 85.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 68 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Mora</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Mora Landsbygd,101.5,81,Avståndet mellan Borlänge Landsbygd och Mora Landsbygd är 101.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 81 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Ludvika,36.1,29,Avståndet mellan Borlänge Landsbygd och Ludvika är 36.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 29 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Ludvika Landsbygd,49.5,40,Avståndet mellan Borlänge Landsbygd och Ludvika Landsbygd är 49.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 40 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Avesta,46.1,37,Avståndet mellan Borlänge Landsbygd och Avesta är 46.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 37 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Borlänge Landsbygd,Leksand,46,37,Avståndet mellan Borlänge Landsbygd och Leksand är 46.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 37 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Borlänge%20Landsbygd&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Mora,Falun,74.1,59,Avståndet mellan Mora och Falun är 74.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 59 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Mora,Falun Landsbygd,61.3,49,Avståndet mellan Mora och Falun Landsbygd är 61.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 49 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora,Borlänge,75.7,61,Avståndet mellan Mora och Borlänge är 75.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 61 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Mora,Borlänge Landsbygd,85.3,68,Avståndet mellan Mora och Borlänge Landsbygd är 85.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 68 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Borlänge%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora,Mora Landsbygd,16.2,13,Avståndet mellan Mora och Mora Landsbygd är 16.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 13 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora,Ludvika,101.5,81,Avståndet mellan Mora och Ludvika är 101.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 81 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Mora,Ludvika Landsbygd,109.8,88,Avståndet mellan Mora och Ludvika Landsbygd är 109.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 88 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora,Avesta,131,105,Avståndet mellan Mora och Avesta är 131.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 105 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Mora,Leksand,39.3,31,Avståndet mellan Mora och Leksand är 39.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 31 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Falun,89.8,72,Avståndet mellan Mora Landsbygd och Falun är 89.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 72 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Falun Landsbygd,77,62,Avståndet mellan Mora Landsbygd och Falun Landsbygd är 77.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 62 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Borlänge,91.9,74,Avståndet mellan Mora Landsbygd och Borlänge är 91.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 74 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Borlänge Landsbygd,101.5,81,Avståndet mellan Mora Landsbygd och Borlänge Landsbygd är 101.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 81 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Borlänge%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Mora,16.2,13,Avståndet mellan Mora Landsbygd och Mora är 16.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 13 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Mora</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Ludvika,117.2,94,Avståndet mellan Mora Landsbygd och Ludvika är 117.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 94 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Ludvika Landsbygd,125,100,Avståndet mellan Mora Landsbygd och Ludvika Landsbygd är 125.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 100 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Avesta,147.2,118,Avståndet mellan Mora Landsbygd och Avesta är 147.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 118 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Mora Landsbygd,Leksand,55.5,44,Avståndet mellan Mora Landsbygd och Leksand är 55.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Mora%20Landsbygd&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Ludvika,Falun,55.9,45,Avståndet mellan Ludvika och Falun är 55.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 45 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Ludvika,Falun Landsbygd,60.7,49,Avståndet mellan Ludvika och Falun Landsbygd är 60.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 49 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika,Borlänge,39.6,32,Avståndet mellan Ludvika och Borlänge är 39.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 32 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Ludvika,Borlänge Landsbygd,36.1,29,Avståndet mellan Ludvika och Borlänge Landsbygd är 36.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 29 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Borlänge%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika,Mora,101.5,81,Avståndet mellan Ludvika och Mora är 101.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 81 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Mora</loc><changefreq>monthly</changefreq></url>
Ludvika,Mora Landsbygd,117.2,94,Avståndet mellan Ludvika och Mora Landsbygd är 117.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 94 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika,Ludvika Landsbygd,13.5,11,Avståndet mellan Ludvika och Ludvika Landsbygd är 13.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 11 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika,Avesta,54.6,44,Avståndet mellan Ludvika och Avesta är 54.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Ludvika,Leksand,65.6,52,Avståndet mellan Ludvika och Leksand är 65.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 52 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Falun,69.2,55,Avståndet mellan Ludvika Landsbygd och Falun är 69.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 55 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Falun Landsbygd,73.4,59,Avståndet mellan Ludvika Landsbygd och Falun Landsbygd är 73.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 59 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Borlänge,52.8,42,Avståndet mellan Ludvika Landsbygd och Borlänge är 52.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 42 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Borlänge Landsbygd,49.5,40,Avståndet mellan Ludvika Landsbygd och Borlänge Landsbygd är 49.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 40 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Borlänge%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Mora,109.8,88,Avståndet mellan Ludvika Landsbygd och Mora är 109.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 88 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Mora</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Mora Landsbygd,125,100,Avståndet mellan Ludvika Landsbygd och Mora Landsbygd är 125.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 100 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Ludvika,13.5,11,Avståndet mellan Ludvika Landsbygd och Ludvika är 13.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 11 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Avesta,63.2,51,Avståndet mellan Ludvika Landsbygd och Avesta är 63.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 51 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Avesta</loc><changefreq>monthly</changefreq></url>
Ludvika Landsbygd,Leksand,75.9,61,Avståndet mellan Ludvika Landsbygd och Leksand är 75.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 61 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Ludvika%20Landsbygd&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Avesta,Falun,59.3,47,Avståndet mellan Avesta och Falun är 59.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 47 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Avesta,Falun Landsbygd,71.6,57,Avståndet mellan Avesta och Falun Landsbygd är 71.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 57 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Avesta,Borlänge,55.6,44,Avståndet mellan Avesta och Borlänge är 55.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
Avesta,Borlänge Landsbygd,46.1,37,Avståndet mellan Avesta och Borlänge Landsbygd är 46.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 37 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Borlänge%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Avesta,Mora,131,105,Avståndet mellan Avesta och Mora är 131.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 105 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Mora</loc><changefreq>monthly</changefreq></url>
Avesta,Mora Landsbygd,147.2,118,Avståndet mellan Avesta och Mora Landsbygd är 147.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 118 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Mora%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Avesta,Ludvika,54.6,44,Avståndet mellan Avesta och Ludvika är 54.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Ludvika</loc><changefreq>monthly</changefreq></url>
Avesta,Ludvika Landsbygd,63.2,51,Avståndet mellan Avesta och Ludvika Landsbygd är 63.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 51 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Ludvika%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Avesta,Leksand,91.9,74,Avståndet mellan Avesta och Leksand är 91.9 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 74 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Avesta&amp;till=Leksand</loc><changefreq>monthly</changefreq></url>
Leksand,Falun,37.1,30,Avståndet mellan Leksand och Falun är 37.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 30 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Leksand&amp;till=Falun</loc><changefreq>monthly</changefreq></url>
Leksand,Falun Landsbygd,25.3,20,Avståndet mellan Leksand och Falun Landsbygd är 25.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 20 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Leksand&amp;till=Falun%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Leksand,Borlänge,36.4,29,Avståndet mellan Leksand och Borlänge är 36.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 29 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Leksand&amp;till=Borlänge</loc><changefreq>monthly</changefreq></url>
